Subj,Age,Sex,Block,Cue_L,Cue_R,Out_C,Out_I,Norm_Rev,Resp_Key,Acc,RT,FixReps
154,18,M,9,4,2,2,1,0,77,1,806.278640364326,0
154,18,M,9,4,1,1,2,0,75,1,1210.87093865572,0
154,18,M,9,1,3,1,2,0,77,1,889.978450584749,0
154,18,M,9,1,4,1,2,0,65,1,1138.79616076883,0
154,18,M,9,4,2,2,1,0,90,1,1215.92217700163,0
154,18,M,10,2,3,2,1,0,65,1,958.142397590564,0
154,18,M,10,4,1,1,2,0,77,0,852.686100282881,0
154,18,M,10,3,2,2,1,0,90,1,1154.83974377275,0
154,18,M,10,4,1,1,2,0,90,1,1497.60976270773,0
154,18,M,10,1,4,1,2,0,77,1,858.712329652917,0
154,18,M,10,1,3,1,2,0,90,1,1072.22872383863,0
154,18,M,10,3,1,1,2,0,75,1,1077.4302858772,0
154,18,M,10,2,3,2,1,0,65,1,1235.27922022549,0
154,18,M,11,2,4,2,1,0,75,1,1024.69504363398,0
154,18,M,11,1,4,1,2,0,90,1,2067.82043623389,0
154,18,M,11,3,2,2,1,0,75,1,1296.95238330896,0
154,18,M,11,1,3,1,2,0,65,1,732.055863667483,0
154,18,M,11,2,3,2,1,0,65,1,1325.66209588185,0
154,18,M,11,1,3,1,2,0,90,1,853.720254850487,0
154,18,M,11,1,3,1,2,0,75,1,838.9924569492,0
154,18,M,11,1,3,1,2,0,77,1,1362.41654092009,0
154,18,M,12,3,2,2,1,0,65,1,905.271320687461,0
154,18,M,12,4,1,1,2,0,65,1,802.108214345935,0
154,18,M,12,4,2,2,1,0,77,1,1013.3661308646,0
154,18,M,12,1,4,1,2,0,75,1,1367.55410974001,0
154,18,M,12,4,2,2,1,0,65,1,1135.95902743327,0
154,18,M,12,1,4,1,2,0,65,1,1134.11409085529,0
154,18,M,12,4,1,1,2,0,75,1,1040.90555234507,0
154,18,M,12,3,1,1,2,0,77,1,954.487237726426,0
154,18,M,13,4,1,1,2,0,77,1,971.30507831389,0
154,18,M,13,2,4,2,1,0,90,1,1125.18884791643,0
154,18,M,13,1,3,1,2,0,77,1,1931.59547471078,0
154,18,M,13,2,4,2,1,0,65,1,723.035838316719,0
154,18,M,13,3,2,2,1,0,75,1,1382.58979954117,0
154,18,M,13,4,1,1,2,0,75,1,1133.33832400167,0
154,18,M,13,3,2,2,1,0,77,1,1483.15936937797,0
154,18,M,13,3,1,1,2,0,65,1,1238.39285256327,0
154,18,M,14,2,3,2,1,0,90,1,1396.12889320779,0
154,18,M,14,3,1,1,2,0,77,1,1017.62862259784,0
154,18,M,14,2,3,2,1,0,65,1,1044.09374282113,0
154,18,M,14,4,1,1,2,0,75,1,1208.85454854215,0
154,18,M,14,1,4,1,2,0,65,1,733.092734928505,0
154,18,M,14,1,3,1,2,0,90,1,1136.95967612148,0
154,18,M,14,4,1,1,2,0,65,1,765.118020699447,0
154,18,M,14,2,4,2,1,0,90,0,1447.26279570386,0
154,18,M,15,3,1,1,2,0,75,1,868.76107618809306,0
154,18,M,15,4,2,2,1,0,77,1,1297.96389877083,0
154,18,M,15,4,1,1,2,0,75,1,764.445488191996,0
154,18,M,15,1,4,1,2,0,75,1,1789.62319766288,0
154,18,M,15,3,2,2,1,0,65,1,1695.1184946156,0
154,18,M,15,2,4,2,1,0,75,1,915.860387322027,0
154,18,M,15,2,4,2,1,0,90,1,1468.95921368196,0
154,18,M,15,2,4,2,1,0,90,1,922.728489749716,0
154,18,M,16,2,4,2,1,0,77,1,1020.08240032592,0
154,18,M,16,4,1,1,2,0,75,1,1201.17807893985,0
154,18,M,16,2,4,2,1,0,90,1,956.916263363382,0
154,18,M,16,2,4,2,1,0,77,1,947.176314297394,0
154,18,M,16,1,4,1,2,0,77,1,717.015646041546,0
154,18,M,16,2,3,2,1,0,65,1,801.94038306945,0
154,18,M,16,4,1,1,2,0,65,1,926.137336089596,0
154,18,M,16,3,2,2,1,0,77,1,1236.30250802307,0
154,18,M,17,3,1,1,2,0,77,1,1311.47341066753,0
154,18,M,17,1,3,1,2,0,75,0,1342.94600028807,0
154,18,M,17,2,3,2,1,0,90,0,1510.33354654646,0
154,18,M,17,1,4,1,2,0,65,1,1352.13929029851,0
154,18,M,17,4,2,2,1,0,77,1,1705.60462876165,0
154,18,M,17,3,2,2,1,0,65,1,1494.35667345097,0
154,18,M,17,4,2,2,1,0,75,1,1281.53575273973,0
154,18,M,17,4,2,2,1,0,65,1,923.545007004577,0
154,18,M,18,4,2,2,1,0,90,1,1113.13005022021,0
154,18,M,18,4,1,1,2,0,65,1,974.298270582949,0
154,18,M,18,2,3,2,1,0,65,1,894.858839110384,0
154,18,M,18,3,2,2,1,0,90,1,1006.29669127738,0
154,18,M,18,2,3,2,1,0,77,1,1436.21038193305,0
154,18,M,18,2,3,2,1,0,75,1,1074.29914596287,0
154,18,M,18,2,3,2,1,0,75,1,1680.16913528481,0
154,18,M,18,2,4,2,1,0,90,1,1043.1951210594,0
154,18,M,19,3,2,2,1,0,90,1,1962.10907161367,0
154,18,M,19,3,1,1,2,0,77,1,1382.09807806197,0
154,18,M,19,1,3,1,2,0,75,1,1533.61923008197,0
154,18,M,19,1,3,1,2,0,65,1,863.31953957415,0
154,18,M,19,1,4,1,2,0,75,1,1122.18267588833,0
154,18,M,19,1,4,1,2,0,75,0,2058.92024724017,0
154,18,M,19,2,4,2,1,0,77,1,887.381895532599,0
154,18,M,19,1,4,1,2,0,77,1,839.1581752403,0
154,18,M,20,4,2,2,1,0,65,1,837.057265780459,0
154,18,M,20,3,1,1,2,0,65,1,774.61950446741,0
154,18,M,20,3,2,2,1,0,75,1,1441.17528980496,0
154,18,M,20,4,1,1,2,0,65,1,675.255542733794,0
154,18,M,20,3,2,2,1,0,90,1,1625.47244050802,0
154,18,M,20,2,4,2,1,0,90,1,1187.9311807279,0
154,18,M,20,4,1,1,2,0,90,1,716.711074539489,0
154,18,M,20,3,2,2,1,0,90,1,1178.11939021703,0
154,18,M,21,3,2,2,1,0,65,1,1198.7285271789,0
154,18,M,21,4,2,2,1,0,77,1,1192.11549206375,0
154,18,M,21,1,4,1,2,0,65,1,953.917033995822,0
154,18,M,21,4,1,1,2,0,65,1,776.799801744346,0
154,18,M,21,4,1,1,2,0,77,1,926.296111720148,0
154,18,M,21,4,2,2,1,0,75,1,1568.89851067899,0
154,18,M,21,4,2,2,1,0,77,1,1330.2895300767,0
154,18,M,21,2,3,2,1,0,77,1,903.808834144002,0
154,18,M,22,2,4,2,1,0,65,1,943.040601585381,0
154,18,M,22,1,3,1,2,0,75,1,1302.52130264853,0
154,18,M,22,2,4,2,1,0,65,1,1068.29585755622,0
154,18,M,22,4,2,2,1,0,75,1,1153.78325194615,0
154,18,M,22,2,4,2,1,0,90,1,1171.83718796878,0
154,18,M,22,1,4,1,2,0,90,1,976.441137860093,0
154,18,M,22,3,1,1,2,0,77,1,886.955072834098,0
154,18,M,22,4,2,2,1,0,77,1,974.818970127671,0
154,18,M,23,3,1,1,2,0,77,0,790.996938892931,0
154,18,M,23,4,1,1,2,0,65,1,997.837512160913,0
154,18,M,23,1,3,1,2,0,77,1,1207.35221716677,0
154,18,M,23,1,3,1,2,0,90,1,1941.8678956572,0
154,18,M,23,3,1,1,2,0,90,1,1089.18028610424,0
154,18,M,23,3,1,1,2,0,77,1,935.766504440835,0
154,18,M,23,4,2,2,1,0,90,1,927.313664273242,0
154,18,M,23,2,3,2,1,0,77,1,1406.81666637101,0
154,18,M,24,1,4,1,2,0,77,1,1118.01074059986,0
154,18,M,24,2,4,2,1,0,75,1,1275.33414572463,0
154,18,M,24,3,2,2,1,0,75,1,1678.50742457085,0
154,18,M,24,3,2,2,1,0,90,1,1374.65162181979,0
154,18,M,24,2,3,2,1,0,65,0,989.809381710074,0
154,18,M,24,1,4,1,2,0,65,1,918.367895206757,0
154,18,M,24,2,3,2,1,0,65,0,883.575506413763,0
154,18,M,24,4,1,1,2,0,65,1,1356.78785432901,0
154,18,M,25,2,3,2,1,0,90,1,849.504248755693,0
154,18,M,25,2,4,2,1,0,90,1,948.79244493859,0
154,18,M,25,3,1,1,2,0,75,1,1132.95255355843,0
154,18,M,25,2,4,2,1,0,65,1,1163.77162751814,0
154,18,M,25,4,2,2,1,0,65,1,716.891281859716,0
154,18,M,25,2,3,2,1,0,77,1,1310.15581442989,0
154,18,M,25,3,1,1,2,0,65,1,1252.96610079749,0
154,18,M,25,4,2,2,1,0,77,1,784.21516693561,0
154,18,M,26,2,3,2,1,0,77,1,1192.34037389469,0
154,18,M,26,1,3,1,2,0,65,1,790.128804463166,0
154,18,M,26,1,4,1,2,0,75,1,874.004897897976,0
154,18,M,26,3,2,2,1,0,77,0,1661.53775102066,0
154,18,M,26,4,2,2,1,0,75,1,1336.91494123923,0
154,18,M,26,3,2,2,1,0,75,1,1147.76094668923,0
154,18,M,26,2,4,2,1,0,77,1,1045.87076207099,0
154,18,M,26,2,3,2,1,0,65,1,883.4073732869,0
154,18,M,27,3,2,2,1,0,77,0,828.5540158613,0
154,18,M,27,4,1,1,2,0,65,1,781.831117670663,0
154,18,M,27,4,2,2,1,0,77,1,1337.10963758858,0
154,18,M,27,2,3,2,1,0,90,1,1396.44523704555,0
154,18,M,27,1,3,1,2,0,75,1,1550.87717497736,0
154,18,M,27,3,2,2,1,0,75,1,1399.95641216592,0
154,18,M,27,1,3,1,2,0,77,1,1051.09254838317,0
154,18,M,27,3,2,2,1,0,90,1,1153.99364474797,0
154,18,M,28,2,3,2,1,0,75,1,1260.80345901573,0
154,18,M,28,1,4,1,2,0,90,1,1034.9206770843,0
154,18,M,28,1,4,1,2,0,75,1,924.729183414456,0
154,18,M,28,2,3,2,1,0,77,1,1178.63556193697,0
154,18,M,28,3,1,1,2,0,75,1,1008.05559924265,0
154,18,M,28,1,4,1,2,0,75,1,799.363146728865,0
154,18,M,28,1,4,1,2,0,77,1,786.464588960371,0
154,18,M,28,4,1,1,2,0,90,1,921.706409371836,0
154,18,M,29,3,1,1,2,0,90,1,813.847649653326,0
154,18,M,29,3,1,1,2,0,90,1,1644.73439946596,0
154,18,M,29,2,3,2,1,0,65,1,1373.72734240125,0
154,18,M,29,1,4,1,2,0,90,1,985.569830940221,0
154,18,M,29,4,2,2,1,0,90,1,1311.32882221209,0
154,18,M,29,4,2,2,1,0,75,1,921.876655484084,0
154,18,M,29,3,1,1,2,0,65,1,830.593950646289,0
154,18,M,29,1,3,1,2,0,77,1,804.914860342251,0
154,18,M,30,2,3,2,1,0,77,1,1114.06821495984,0
154,18,M,30,2,3,2,1,0,65,1,1046.20099122985,0
154,18,M,30,4,1,1,2,0,77,1,791.749161071493,0
154,18,M,30,4,1,1,2,0,77,1,785.313616579515,0
154,18,M,30,3,2,2,1,0,77,1,1082.10511127618,0
154,18,M,30,3,1,1,2,0,77,1,955.3300163534,0
154,18,M,30,1,4,1,2,0,90,1,1040.17657298755,0
154,18,M,30,1,3,1,2,0,77,0,1174.04223733683,0
154,18,M,31,3,1,1,2,0,65,1,867.25180214853,0
154,18,M,31,3,2,2,1,0,77,1,1208.75161605727,0
154,18,M,31,3,2,2,1,0,75,1,886.559341182874,0
154,18,M,31,2,4,2,1,0,75,1,983.103677164763,0
154,18,M,31,4,2,2,1,0,77,0,1387.78170222577,0
154,18,M,31,3,1,1,2,0,65,1,963.879450056993,0
154,18,M,31,4,1,1,2,0,90,1,1281.46481686053,0
154,18,M,31,3,2,2,1,0,65,1,1043.54315965247,0
154,18,M,32,2,4,2,1,0,77,1,958.279439673788,0
154,18,M,32,4,1,1,2,0,75,1,1356.4549084731,0
154,18,M,32,2,3,2,1,0,77,1,947.676185860473,0
154,18,M,32,1,4,1,2,0,65,1,815.824798639369,0
154,18,M,32,1,4,1,2,0,77,1,913.655639811623,0
154,18,M,32,1,3,1,2,0,75,1,1114.2233683313,0
154,18,M,32,3,2,2,1,0,77,1,1179.33616694427,0
154,18,M,32,3,2,2,1,0,90,1,1144.42363994021,0
154,18,M,33,3,1,1,2,0,77,0,831.391451050877,0
154,18,M,33,1,3,1,2,0,90,1,1233.58611661024,0
154,18,M,33,4,2,2,1,0,65,1,1035.02874110563,0
154,18,M,33,3,1,1,2,0,65,1,1311.13050360364,0
154,18,M,33,4,1,1,2,0,65,1,756.948924052267,0
154,18,M,33,2,4,2,1,0,90,1,1016.82931106916,0
154,18,M,33,1,4,1,2,0,75,1,832.038929613191,0
154,18,M,33,2,3,2,1,0,90,1,1141.29340558793,0
154,18,M,34,1,4,1,2,0,90,1,857.023753858812,0
154,18,M,34,2,3,2,1,0,77,1,883.365717323613,0
154,18,M,34,2,4,2,1,0,90,1,721.194523990562,0
154,18,M,34,3,2,2,1,0,90,0,934.655980603566,0
154,18,M,34,3,1,1,2,0,65,0,1277.6025846033,0
154,18,M,34,4,1,1,2,0,77,1,834.917115200369,0
154,18,M,34,4,1,1,2,0,65,1,1243.57419032822,0
154,18,M,34,1,4,1,2,0,90,1,1719.70970019538,0
154,18,M,35,4,1,1,2,0,77,1,738.895289887296,0
154,18,M,35,3,2,2,1,0,65,1,1229.40150342038,0
154,18,M,35,2,4,2,1,0,75,1,1596.06212292783,0
154,18,M,35,3,1,1,2,0,90,1,813.679214668809,0
154,18,M,35,2,3,2,1,0,75,1,1106.16052457772,0
154,18,M,35,2,3,2,1,0,75,1,1084.6180525441,0
154,18,M,35,3,2,2,1,0,65,1,1136.36109804065,0
154,18,M,35,3,2,2,1,0,90,1,1335.51674977207,0
154,18,M,36,3,1,1,2,0,90,1,1856.03065154646,0
154,18,M,36,1,3,1,2,0,65,1,1380.41433194303,0
154,18,M,36,3,1,1,2,0,75,1,1457.676484697,0
154,18,M,36,1,3,1,2,0,65,1,842.335197085049,0
154,18,M,36,1,3,1,2,0,90,1,1179.25285501769,0
154,18,M,36,3,1,1,2,0,77,1,879.317844359321,0
154,18,M,36,1,4,1,2,0,77,1,1058.86893192655,0
154,18,M,36,1,3,1,2,0,75,1,1167.71505872021,0
154,18,M,37,4,1,1,2,0,65,1,1021.90228295876,0
154,18,M,37,2,3,2,1,0,65,1,892.332616229396,0
154,18,M,37,1,3,1,2,0,65,1,834.933113503212,0
154,18,M,37,3,1,1,2,0,77,1,1514.75843616208,0
154,18,M,37,1,4,1,2,0,77,1,856.877052425261,0
154,18,M,37,4,2,2,1,0,77,1,1977.70621135714,0
154,18,M,37,4,1,1,2,0,90,1,1938.03977299103,0
154,18,M,37,4,1,1,2,0,90,1,878.440956141276,0
154,18,M,38,2,3,2,1,0,90,1,908.30979117527,0
154,18,M,38,3,1,1,2,0,90,1,1208.12556918463,0
154,18,M,38,3,2,2,1,0,75,1,1622.98274205386,0
154,18,M,38,1,3,1,2,0,90,1,1524.01722866489,0
154,18,M,38,1,4,1,2,0,65,1,1231.54920037268,0
154,18,M,38,2,4,2,1,0,65,1,888.307382374478,0
154,18,M,38,1,3,1,2,0,90,1,764.402624809009,0
154,18,M,38,2,4,2,1,0,77,1,1278.69952496985,0
154,18,M,39,2,4,2,1,0,75,1,1045.76752772846,0
154,18,M,39,4,1,1,2,0,65,1,800.630031353649,0
154,18,M,39,2,3,2,1,0,77,1,777.199457505048,0
154,18,M,39,4,1,1,2,0,90,1,1233.81160215285,0
154,18,M,39,4,2,2,1,0,65,1,882.297755015315,0
154,18,M,39,3,2,2,1,0,65,1,786.638457328081,0
154,18,M,39,3,1,1,2,0,65,1,924.569804075873,0
154,18,M,39,2,3,2,1,0,75,1,877.68330057952,0
154,18,M,40,3,1,1,2,0,75,0,1568.04154488054,0
154,18,M,40,1,3,1,2,0,65,1,1225.76656782985,0
154,18,M,40,2,4,2,1,0,90,0,1084.23892291103,0
154,18,M,40,1,3,1,2,0,77,1,1212.4097944652,0
154,18,M,40,2,4,2,1,0,77,0,1029.22226203373,0
154,18,M,40,3,2,2,1,0,75,1,2551.9064998698,0
154,18,M,40,2,3,2,1,0,90,1,1529.08597458736,0
154,18,M,40,3,2,2,1,0,65,1,827.85492012772,0
154,18,M,41,4,2,2,1,0,65,0,1444.99646980694,0
154,18,M,41,4,1,2,1,1,77,0,1514.85563340975,0
154,18,M,41,1,4,1,2,0,65,1,1748.91113424383,0
154,18,M,41,1,4,1,2,1,77,0,950.43453508697,0
154,18,M,41,1,3,1,2,0,75,1,2168.08935868175,0
154,18,M,41,2,3,2,1,0,77,1,1368.4222441625,0
154,18,M,41,2,3,2,1,1,90,0,1160.61664107474,0
154,18,M,41,2,3,2,1,1,65,0,910.509407152858,0
154,18,M,42,1,4,1,2,0,77,1,927.322418061522,0
154,18,M,42,4,2,2,1,0,77,1,1846.60251849346,0
154,18,M,42,4,1,1,2,0,65,1,1632.98017326815,0
154,18,M,42,4,1,2,1,1,77,0,1715.92896873699,0
154,18,M,42,4,2,2,1,0,75,1,2441.41224582563,0
154,18,M,42,2,3,2,1,0,75,1,1213.12398293594,0
154,18,M,42,1,4,1,2,0,75,0,1776.58125886228,0
154,18,M,42,4,2,2,1,1,65,0,1353.26490687294,0
154,18,M,43,2,4,2,1,0,65,0,1695.68990576227,0
154,18,M,43,4,1,1,2,0,77,1,1682.77867009601,0
154,18,M,43,1,3,1,1,1,90,1,2639.46733493503,0
154,18,M,43,1,4,1,2,0,77,0,1643.14060608376,0
154,18,M,43,3,2,1,2,1,90,0,1886.36887080065,0
154,18,M,43,2,4,2,2,1,90,0,1059.86022311117,0
154,18,M,43,4,2,2,1,1,90,1,1975.05351131258,0
154,18,M,43,3,1,1,2,0,75,0,1880.45523326946,0
154,18,M,44,3,2,1,2,1,77,1,1632.68163886823,0
154,18,M,44,4,2,2,1,1,75,0,2000.92729796597,0
154,18,M,44,3,2,2,1,0,90,0,1741.97390706831,0
154,18,M,44,1,3,1,1,1,77,1,1900.51257965024,0
154,18,M,44,4,1,1,2,0,77,0,2023.59810326379,0
154,18,M,44,2,3,2,1,0,75,0,1401.56801498233,0
154,18,M,44,1,4,1,2,1,75,1,2501.68570817186,0
154,18,M,44,2,3,2,1,1,65,0,1060.74103544233,0
154,18,M,45,1,3,1,1,1,65,1,2044.62319615413,0
154,18,M,45,3,2,2,1,0,65,0,1755.57276798645,0
154,18,M,45,2,3,2,1,1,77,0,2581.30927107777,0
154,18,M,45,3,1,1,2,0,90,0,1687.23374519323,0
154,18,M,45,1,3,1,2,0,65,0,1130.76591733261,0
154,18,M,45,1,4,1,2,1,77,0,1935.9358449874,0
154,18,M,45,3,1,1,2,1,77,0,1286.66185107431,0
154,18,M,45,3,2,1,2,1,77,1,1138.20482720257,0
154,18,M,46,3,1,1,2,0,90,0,1595.96160527872,0
154,18,M,46,4,1,2,1,1,77,0,1609.81462794371,0
154,18,M,46,1,3,1,2,0,75,1,1362.41171124129,0
154,18,M,46,3,1,1,2,1,90,1,2267.10347069456,0
154,18,M,46,1,3,1,2,0,65,1,1262.91251855218,0
154,18,M,46,2,4,2,1,0,90,1,2127.74555813303,0
154,18,M,46,2,4,2,2,1,75,1,1305.5147967716,0
154,18,M,46,4,1,2,1,1,65,1,1227.93086680031,0
154,18,M,47,4,2,2,1,0,65,1,846.018731299409,0
154,18,M,47,3,1,1,2,0,75,0,2377.95934679525,0
154,18,M,47,3,1,1,2,1,65,0,2681.97996227173,0
154,18,M,47,1,3,1,1,1,65,1,1880.00637517325,0
154,18,M,47,2,4,2,2,1,75,1,1865.14213890041,0
154,18,M,47,1,3,1,2,0,75,1,1246.7122729031,0
154,18,M,47,2,4,2,1,0,77,1,975.147690012818,0
154,18,M,47,4,1,2,1,1,65,1,1636.96918455025,0
154,18,M,48,3,2,2,1,0,65,1,1242.28315731671,0
154,18,M,48,4,1,1,2,0,75,1,1270.37406753152,0
154,18,M,48,3,2,1,2,1,90,1,1463.73531438439,0
154,18,M,48,3,2,2,1,0,77,1,1076.39341461618,0
154,18,M,48,3,1,1,2,0,65,1,902.037851989007,0
154,18,M,48,1,4,1,2,1,75,1,1358.22981474485,0
154,18,M,48,4,2,2,1,1,75,1,1018.10826988731,0
154,18,M,48,4,1,1,2,0,90,1,1318.22771383304,0
154,18,M,49,3,1,1,2,1,65,1,1060.08057712461,0
154,18,M,49,2,4,2,1,0,65,1,1922.79731264716,0
154,18,M,49,4,2,2,1,0,77,1,908.926178690308,0
154,18,M,49,3,2,1,2,1,65,1,1059.87108988847,0
154,18,M,49,2,3,2,1,0,65,0,844.926318750368,0
154,18,M,49,1,4,1,2,1,90,1,1245.1070090392,0
154,18,M,49,2,3,2,1,1,65,1,970.97152875358,0
154,18,M,49,2,4,2,2,1,90,1,1496.47780718442,0
154,18,M,50,3,2,2,1,0,90,1,1238.18215790379,0
154,18,M,50,4,2,2,1,1,75,1,1438.01034214994,0
154,18,M,50,2,4,2,2,1,75,1,891.41739245315,0
154,18,M,50,1,3,1,1,1,90,1,1056.93796672495,0
154,18,M,50,2,3,2,1,0,90,1,2080.80381520267,0
154,18,M,50,2,4,2,1,0,90,0,936.559175162984,0
154,18,M,50,1,4,1,2,0,90,0,1015.21740639873,0
154,18,M,50,3,1,1,2,1,90,1,1339.63857716299,0
154,18,M,51,1,4,1,2,0,90,1,1161.84881239678,0
154,18,M,51,3,2,1,2,1,65,1,1381.82671058894,0
154,18,M,51,1,3,1,1,1,75,1,1351.36865497407,0
154,18,M,51,1,3,1,1,1,77,1,1355.45425979217,0
154,18,M,51,2,4,2,1,0,90,0,1065.64104452627,0
154,18,M,51,4,2,2,1,1,90,1,1272.76505946065,0
154,18,M,51,1,4,1,2,0,65,1,1375.81497024439,0
154,18,M,51,1,3,1,2,0,65,0,1177.47945802694,0
154,18,M,52,2,4,2,1,0,90,1,1168.89802771038,0
154,18,M,52,1,4,1,2,1,90,1,950.296587438061,0
154,18,M,52,3,1,1,2,1,77,1,2837.84933279458,0
154,18,M,52,3,1,1,2,0,90,1,1612.49208008303,0
154,18,M,52,2,4,2,2,1,65,1,2038.11973433403,0
154,18,M,52,3,1,1,2,0,65,0,1454.84025692713,0
154,18,M,52,4,2,2,1,0,90,0,1674.27209977177,0
154,18,M,52,3,1,1,2,1,77,1,1467.0771489582,0
154,18,M,53,3,1,1,2,0,90,1,1433.12331282141,0
154,18,M,53,3,2,2,1,0,65,0,2098.34037208566,0
154,18,M,53,1,3,1,1,1,77,0,2929.37925671868,0
154,18,M,53,2,3,2,1,0,65,1,1203.36109290656,0
154,18,M,53,3,2,2,1,0,77,1,1540.07560255559,0
154,18,M,53,4,1,1,2,0,90,1,1116.55942268771,0
154,18,M,53,4,2,2,1,1,75,1,1519.61256331924,0
154,18,M,53,2,3,2,1,0,90,1,1212.58456839496,0
154,18,M,54,4,2,2,1,0,90,1,1195.58078525006,0
154,18,M,54,2,4,2,1,0,65,1,933.488406208198,0
154,18,M,54,2,3,2,1,1,65,1,1460.23651531505,0
154,18,M,54,2,4,2,2,1,75,1,1694.33699251749,0
154,18,M,54,4,1,2,1,1,77,1,1719.51590940807,0
154,18,M,54,1,4,1,2,0,90,1,2456.12525284014,0
154,18,M,54,4,2,2,1,0,75,1,1684.90493535865,0
154,18,M,54,2,4,2,2,1,90,1,2117.24765164399,0
154,18,M,55,2,3,2,1,1,77,1,1466.24372783481,0
154,18,M,55,2,4,2,2,1,75,1,1453.17130169497,0
154,18,M,55,1,3,1,2,0,77,0,1514.98995879956,0
154,18,M,55,4,2,2,1,1,75,0,1393.45657260128,0
154,18,M,55,1,3,1,1,1,90,0,1687.39946348433,0
154,18,M,55,1,4,1,2,1,75,1,1118.4348466013,0
154,18,M,55,4,2,2,1,0,90,1,1411.95514075298,0
154,18,M,55,3,1,1,2,1,90,0,1974.41056057141,0
154,18,M,56,1,4,1,2,1,90,0,2252.39982118001,0
154,18,M,56,4,2,2,1,1,75,1,1542.20518821967,0
154,18,M,56,3,2,2,1,0,77,1,1217.24792331588,0
154,18,M,56,1,4,1,2,1,90,1,1349.06248424886,0
154,18,M,56,3,1,1,2,1,65,1,1931.27520676353,0
154,18,M,56,4,1,1,2,0,90,0,882.933461238281,0
154,18,M,56,4,1,2,1,1,9999,9999,9999,0
154,18,M,56,1,4,1,2,1,75,0,1448.2495590637,0
154,18,M,57,1,3,1,2,0,90,1,1798.32355877443,0
154,18,M,57,4,2,2,1,1,77,1,1745.65653571335,0
154,18,M,57,1,3,1,1,1,90,1,1864.14782916836,0
154,18,M,57,3,2,2,1,0,75,0,2657.64140916872,0
154,18,M,57,1,4,1,2,0,90,1,1722.46654014816,1
154,18,M,57,2,3,2,1,1,75,1,1196.26509009686,0
154,18,M,57,2,3,2,1,0,77,1,1567.0704779659,0
154,18,M,57,3,2,1,2,1,65,1,1465.8003031218,0
154,18,M,58,3,2,2,1,0,75,0,2366.92444061191,0
154,18,M,58,4,1,1,2,0,75,1,2095.92010024062,0
154,18,M,58,3,1,1,2,1,9999,9999,9999,0
154,18,M,58,2,4,2,1,0,77,0,2257.97870172755,0
154,18,M,58,3,2,1,2,1,77,1,1543.83580788999,0
154,18,M,58,3,1,1,2,0,77,1,2100.36913824297,1
154,18,M,58,4,1,2,1,1,75,0,1557.63993007713,0
154,18,M,58,3,1,1,2,0,65,1,1971.42521652859,0
154,18,M,59,2,4,2,1,0,65,1,1280.81522531647,0
154,18,M,59,3,2,1,2,1,90,1,1246.52572663399,0
154,18,M,59,2,3,2,1,1,75,1,1908.61617380142,0
154,18,M,59,4,1,1,2,0,90,1,1391.25061767118,0
154,18,M,59,4,1,1,2,0,77,1,1155.00244351279,0
154,18,M,59,2,4,2,2,1,77,0,1226.79894191606,0
154,18,M,59,2,3,2,1,0,90,1,1773.46702281284,0
154,18,M,59,4,1,2,1,1,75,0,1096.0861203821,0
154,18,M,60,1,3,1,2,0,75,1,2282.7745648683,1
154,18,M,60,3,2,1,2,1,65,1,1998.19339897658,0
154,18,M,60,1,4,1,2,0,90,1,1439.74812027591,0
154,18,M,60,2,3,2,1,0,90,1,1365.1356490227,0
154,18,M,60,4,1,2,1,1,90,1,1491.35563295567,0
154,18,M,60,1,3,1,2,0,75,1,1401.43761370564,0
154,18,M,60,2,3,2,1,1,65,1,1823.86228659379,0
154,18,M,60,4,2,2,1,0,75,1,1824.84089987702,0
155,22,f,1,4,1,1,2,0,9999,9999,9999,0
155,22,f,1,4,1,1,2,0,90,0,1076.12150607747,0
155,22,f,1,3,2,2,1,0,90,1,1297.44701043455,0
155,22,f,1,2,3,2,1,0,90,1,855.755002834485,0
155,22,f,1,1,3,1,2,0,65,0,850.393108958087,0
155,22,f,1,2,4,2,1,0,90,0,979.537385344884,0
155,22,f,1,3,2,2,1,0,77,0,802.761512692086,0
155,22,f,1,3,2,2,1,0,75,1,814.414115822728,0
155,22,f,2,2,3,2,1,0,90,1,990.128657682362,0
155,22,f,2,1,3,1,2,0,65,1,964.528127380618,0
155,22,f,2,2,4,2,1,0,77,1,859.551162120624,0
155,22,f,2,3,1,1,2,0,77,0,871.567201618745,0
155,22,f,2,4,1,1,2,0,90,1,1651.44490105376,0
155,22,f,2,4,1,1,2,0,65,0,811.37984473753,0
155,22,f,2,3,1,1,2,0,75,1,893.78873962778,0
155,22,f,2,4,2,2,1,0,75,1,951.966329612333,0
155,22,f,3,2,3,2,1,0,77,1,1063.90020351319,0
155,22,f,3,3,1,1,2,0,75,0,1164.94728663383,0
155,22,f,3,1,3,1,2,0,77,1,759.488738000073,0
155,22,f,3,3,1,1,2,0,75,1,1035.49270078656,0
155,22,f,3,2,4,2,1,0,90,0,1128.42223337066,0
155,22,f,3,1,3,1,2,0,90,1,1458.44902019962,0
155,22,f,3,3,2,2,1,0,90,1,866.938821345684,0
155,22,f,3,1,4,1,2,0,75,1,786.063362294954,0
155,22,f,4,4,1,1,2,0,90,1,886.11703254719,0
155,22,f,4,2,3,2,1,0,90,0,1350.75111189508,0
155,22,f,4,1,4,1,2,0,77,0,858.50371676861,0
